Date,Value
2016-01-01,2.963882367821932
2016-01-02,2.9038149789422647
2016-01-03,2.7559620768567124
2016-01-04,2.993116970238964
2016-01-05,3.0618275785181495
2016-01-06,3.060596407404733
2016-01-07,3.013720472509596
2016-01-08,2.9614337838823523
2016-01-09,2.8526128297028452
2016-01-10,2.6727584368328867
2016-01-11,2.8919526463377454
2016-01-12,2.9575376182435544
2016-01-13,2.9671211650883484
2016-01-14,2.9489519048539097
2016-01-15,2.943096370612974
2016-01-16,2.8861382244618845
2016-01-17,2.747799140340109
2016-01-18,2.9885712810476908
2016-01-19,3.0520721609966057
2016-01-20,3.0436101830757565
2016-01-21,3.0053745948272894
2016-01-22,2.9877202967951533
2016-01-23,2.927371522079822
2016-01-24,2.788150960919022
2016-01-25,3.026072305171829
2016-01-26,3.082269829232221
2016-01-27,3.063774115054556
2016-01-28,3.016212912418617
2016-01-29,2.992410147066865
2016-01-30,2.9310312437829142
2016-01-31,2.7979305769459217
2016-02-01,3.0519605659380797
2016-02-02,3.1303230001343247
2016-02-03,3.129837473436274
2016-02-04,3.080651647428386
2016-02-05,3.0228149510958624
2016-02-06,2.8936017910372005
2016-02-07,2.670676675593967
2016-02-08,2.8380359588154422
2016-02-09,2.8606375769801238
2016-02-10,2.8533428317788707
2016-02-11,2.8486658391416984
2016-02-12,2.874146642723116
2016-02-13,2.8448190622586513
2016-02-14,2.7152812742097954
2016-02-15,2.9556770597672073
2016-02-16,3.0216778759898224
2016-02-17,3.030979669955301
2016-02-18,3.0192818771100547
2016-02-19,3.0197166926438768
2016-02-20,2.9572674239516337
2016-02-21,2.793396726466585
2016-02-22,3.0036450969460557
2016-02-23,3.0388410995660378
2016-02-24,3.010508722735478
2016-02-25,2.9518800366444635
2016-02-26,2.900622795806458
2016-02-27,2.8004202114376344
2016-02-28,2.629427393711272
2016-02-29,2.8752006779597292
2016-03-01,2.9829132932181497
2016-03-02,3.045881853765513
2016-03-03,3.0714177731373518
2016-03-04,3.0698074275798897
2016-03-05,2.974630368501665
2016-03-06,2.767083699772384
2016-03-07,2.952299022696724
2016-03-08,2.994485025182995
2016-03-09,3.0042997575523342
2016-03-10,3.0035155136201506
2016-03-11,3.0053741044298925
2016-03-12,2.9444641068907145
2016-03-13,2.792506654472987
2016-03-14,3.038330937244843
2016-03-15,3.1239107456034163
2016-03-16,3.145738139023546
2016-03-17,3.124196185227639
2016-03-18,3.0837614404342855
2016-03-19,2.97814489676106
2016-03-20,2.7916421141421073
2016-03-21,3.0166208713842506
2016-03-22,3.0875035071245693
2016-03-23,3.0939442390261744
2016-03-24,3.0526235298931157
2016-03-25,2.990949373859079
2016-03-26,2.8718277378365302
2016-03-27,2.685393373677079
2016-03-28,2.9256529001904403
2016-03-29,3.0204917679739083
2016-03-30,3.0540510336545155
2016-03-31,3.0389259638696555
2016-04-01,3.0018368333183405
2016-04-02,2.906369737304865
2016-04-03,2.7410923486880496
2016-04-04,2.997332186091546
2016-04-05,3.099455990415191
2016-04-06,3.135159832186314
2016-04-07,3.1218540431156487
2016-04-08,3.087995612453984
2016-04-09,2.992016293396511
2016-04-10,2.81334058848131
2016-04-11,3.038107220707191
2016-04-12,3.093417610027261
2016-04-13,3.082111612150384
2016-04-14,3.03879603224255
2016-04-15,3.002940594069602
2016-04-16,2.931572739628775
2016-04-17,2.7915502767636617
2016-04-18,3.051759350007596
2016-04-19,3.1239152383101896
2016-04-20,3.1075125913962163
2016-04-21,3.0431408362187162
2016-04-22,2.982314528391763
2016-04-23,2.893376289762762
2016-04-24,2.751166280308444
2016-04-25,3.0288527509111045
2016-04-26,3.1362364117010832
2016-04-27,3.166809263300698
2016-04-28,3.1460671244533973
2016-04-29,3.1051927932749
2016-04-30,2.995124215184024
2016-05-01,2.788355842892314
2016-05-02,2.97571590678956
2016-05-03,2.9959548079995666
2016-05-04,2.972683950279127
2016-05-05,2.947387680776617
2016-05-06,2.9486822959579633
2016-05-07,2.909410918786543
2016-05-08,2.7787800552915027
2016-05-09,3.029093425232775
2016-05-10,3.0889517160726916
2016-05-11,3.0824183649555885
2016-05-12,3.05610113690597
2016-05-13,3.044708709677408
2016-05-14,2.9875450081928507
2016-05-15,2.841943330876757
2016-05-16,3.087505984036824
2016-05-17,3.1540528285478326
2016-05-18,3.1597533270006646
2016-05-19,3.138230950254082
2016-05-20,3.1121939390736233
2016-05-21,3.0194013595631284
2016-05-22,2.8298870020650764
2016-05-23,3.0427491222135203
2016-05-24,3.1003824830716162
2016-05-25,3.1215215924933735
2016-05-26,3.12692025536355
2016-05-27,3.1229265933395474
2016-05-28,3.0365370755585768
2016-05-29,2.83799748989194
2016-05-30,3.0343973088164415
2016-05-31,3.0770694283301645
2016-06-01,3.092341245982887
2016-06-02,3.1021488287597205
2016-06-03,3.1113218755174428
2016-06-04,3.044345581191889
2016-06-05,2.8701322879470124
2016-06-06,3.092792685767758
2016-06-07,3.1563289470959575
2016-06-08,3.179534929540694
2016-06-09,3.179368472782944
2016-06-10,3.1644823043646864
2016-06-11,3.070263447942634
2016-06-12,2.877404928334736
2016-06-13,3.0934924407525375
2016-06-14,3.154732698580394
2016-06-15,3.1701941220238656
2016-06-16,3.1517661848417564
2016-06-17,3.1136566241178527
2016-06-18,3.003305548936758
2016-06-19,2.8127455130863814
2016-06-20,3.0524133404275395
2016-06-21,3.150677707735698
2016-06-22,3.205602081680064
2016-06-23,3.2182983973222825
2016-06-24,3.197878801729547
2016-06-25,3.091278924270825
2016-06-26,2.892084476971808
2016-06-27,3.110588214926042
2016-06-28,3.171538828749223
2016-06-29,3.1711653772044754
2016-06-30,3.109582525909761
2016-07-01,2.9977812944245357
2016-07-02,2.784260221036229
2016-07-03,2.4638994248856148
2016-07-04,2.551572343583363
2016-07-05,2.486400190066144
2016-07-06,2.394612529049397
2016-07-07,2.3108639699603284
2016-07-08,2.273592371300549
2016-07-09,2.235792548150764
2016-07-10,2.1697956641093867
2016-07-11,2.5477422679612447
2016-07-12,2.7585560708527717
2016-07-13,2.8890506698948935
2016-07-14,2.9479313685777604
2016-07-15,2.9670087948985104
2016-07-16,2.9074404486570207
2016-07-17,2.761010597501613
2016-07-18,3.02572898529393
2016-07-19,3.1163109208218565
2016-07-20,3.1442111463196
2016-07-21,3.1306124732735854
2016-07-22,3.1072010549220543
2016-07-23,3.0215247402720267
2016-07-24,2.8475819494070085
2016-07-25,3.0732742289282178
2016-07-26,3.116251999757461
2016-07-27,3.104603456856476
2016-07-28,3.073022232481291
2016-07-29,3.056241989935479
2016-07-30,2.9912541521502614
2016-07-31,2.836474731516838
2016-08-01,3.0698548055050945
2016-08-02,3.1075809803604018
2016-08-03,3.0861020314603187
2016-08-04,3.0470867429867123
2016-08-05,3.029638631621053
2016-08-06,2.970630461510564
2016-08-07,2.826572797936915
2016-08-08,3.074252025455381
2016-08-09,3.1272979741187674
2016-08-10,3.120888828644961
2016-08-11,3.090082854711357
2016-08-12,3.0673254249449964
2016-08-13,2.9861089919982096
2016-08-14,2.8081097105547457
2016-08-15,3.0242599757228636
2016-08-16,3.062025786379284
2016-08-17,3.0642339279440454
2016-08-18,3.0569050319581157
2016-08-19,3.0550515923822488
2016-08-20,2.977633295831973
2016-08-21,2.784151493650648
2016-08-22,2.9762173963432823
2016-08-23,2.9944471475719237
2016-08-24,2.9925583990793547
2016-08-25,2.9959213281595827
2016-08-26,3.0167288444712
2016-08-27,2.970243839666478
2016-08-28,2.8139247121123874
2016-08-29,3.0480950583439954
2016-08-30,3.108172517569069
2016-08-31,3.142395579698844
2016-09-01,3.1665483773748937
2016-09-02,3.1877667491451738
2016-09-03,3.120916535665015
2016-09-04,2.927683494936186
2016-09-05,3.114023455951169
2016-09-06,3.1162157200987615
2016-09-07,3.0831743778779477
2016-09-08,3.0313025479271465
2016-09-09,2.980093013053292
2016-09-10,2.8653034354060405
2016-09-11,2.6700806551998113
2016-09-12,2.90984418689652
2016-09-13,3.0090736119874766
2016-09-14,3.091391125987806
2016-09-15,3.1422949923564825
2016-09-16,3.161339666771413
2016-09-17,3.076027421895257
2016-09-18,2.872360717973434
2016-09-19,3.0752081924081187
2016-09-20,3.1187836716930213
2016-09-21,3.1420882109886645
2016-09-22,3.1426453339776175
2016-09-23,3.1310583806449794
2016-09-24,3.0372150266701534
2016-09-25,2.840103383405843
2016-09-26,3.050274022993339
2016-09-27,3.084406604024573
2016-09-28,3.0762005806651906
2016-09-29,3.0304195753041268
2016-09-30,2.9798477599618765
2016-10-01,2.8762466311921777
2016-10-02,2.707911887680867
2016-10-03,2.977065410968154
2016-10-04,3.077350303173273
2016-10-05,3.123669748841986
2016-10-06,3.110068341087665
2016-10-07,3.0714237042007757
2016-10-08,2.965573223940443
2016-10-09,2.786517063616394
2016-10-10,3.041442938211248
2016-10-11,3.127087591154552
2016-10-12,3.1653719039883508
2016-10-13,3.153525079390246
2016-10-14,3.125627108346093
2016-10-15,3.031710622381555
2016-10-16,2.8552737944616626
2016-10-17,3.0971721330854747
2016-10-18,3.1545153670471677
2016-10-19,3.16227486933644
2016-10-20,3.1328126519728037
2016-10-21,3.1096850010372346
2016-10-22,3.038730057640478
2016-10-23,2.8871929835857353
2016-10-24,3.1389573491904534
2016-10-25,3.1814967816235176
2016-10-26,3.1569186678992187
2016-10-27,3.091583250845935
2016-10-28,3.04088286556266
2016-10-29,2.954848472263903
2016-10-30,2.799014484585985
2016-10-31,3.056544894170903
2016-11-01,3.1140101660945825
2016-11-02,3.1156571016484715
2016-11-03,3.0854424895445085
2016-11-04,3.0711865499832247
2016-11-05,3.014421061180515
2016-11-06,2.8752866711873146
2016-11-07,3.1383207963415565
2016-11-08,3.192687377085855
2016-11-09,3.1876577710764287
2016-11-10,3.1475356718651772
2016-11-11,3.1149053749347235
2016-11-12,3.0265553105595644
2016-11-13,2.8442129164526992
2016-11-14,3.065365182436957
2016-11-15,3.094906707054655
2016-11-16,3.0954898070414982
2016-11-17,3.0903777766558953
2016-11-18,3.10644731921094
2016-11-19,3.0608185407891253
2016-11-20,2.9012277308242735
2016-11-21,3.1228633848993854
2016-11-22,3.1328548950909707
2016-11-23,3.1004087719567743
2016-11-24,3.054630037731113
2016-11-25,3.0288510498900383
2016-11-26,2.9501786994881023
2016-11-27,2.776698153069261
2016-11-28,3.01036515779033
2016-11-29,3.0532287808371685
2016-11-30,3.0630248029879517
2016-12-01,3.0535538678647636
2016-12-02,3.0468370747217994
2016-12-03,2.9695572863899065
2016-12-04,2.7892362620326363
2016-12-05,3.0210815029058353
2016-12-06,3.07085639560464
2016-12-07,3.0897006134126794
