Date,Value
2016-06-07,3.23578196455811
2016-06-08,3.163163635231302
2016-06-09,3.1877165652569084
2016-06-10,3.1913688886749276
2016-06-11,3.0880763920963137
2016-06-12,2.919589017463782
2016-06-13,3.1092438264512623
2016-06-14,3.1263478634001602
2016-06-15,3.119258782775157
2016-06-16,3.155450828584745
2016-06-17,3.1282681187304466
2016-06-18,2.965820128233045
2016-06-19,2.795534453282448
2016-06-20,3.0375162530911144
2016-06-21,3.1090802408766383
2016-06-22,3.1623344176820334
2016-06-23,3.1899533326426264
2016-06-24,3.17816058738074
2016-06-25,3.0347428027419037
2016-06-26,2.808021701611855
2016-06-27,3.0120900458795967
2016-06-28,3.0690846508345273
2016-06-29,3.1272582926362285
2016-06-30,3.1303981027476815
2016-07-01,3.0599491811193618
2016-07-02,2.864007644096536
2016-07-03,2.5215811156008443
2016-07-04,2.5365412587388865
2016-07-05,2.3488649767635317
2016-07-06,2.2249822198120226
2016-07-07,2.2185029620762804
2016-07-08,2.225755777230141
2016-07-09,2.211377709548542
2016-07-10,2.2222586866334706
2016-07-11,2.6695571788780375
2016-07-12,2.833316163054836
2016-07-13,2.9058050330051346
2016-07-14,3.0035175214768484
2016-07-15,3.039890625623549
2016-07-16,2.919222975098473
2016-07-17,2.731677311021283
2016-07-18,3.0011920664201224
2016-07-19,3.0825502924068697
2016-07-20,3.081877152323987
2016-07-21,3.01880030407317
2016-07-22,2.986936250915449
2016-07-23,2.9486916396476155
2016-07-24,2.816276768999181
2016-07-25,3.0584081730264483
2016-07-26,3.0882629760330413
2016-07-27,3.1055809117735524
2016-07-28,3.0843030981864623
2016-07-29,3.0776136025505503
2016-07-30,3.033326406323559
2016-07-31,2.801194708206564
2016-08-01,2.9998002446834944
2016-08-02,3.0430059103912597
2016-08-03,3.0522624148772985
2016-08-04,3.0304928076989883
2016-08-05,3.0003841242775136
2016-08-06,3.004117580771294
2016-08-07,2.852640544972728
2016-08-08,3.102347142542783
2016-08-09,3.1483326537959964
2016-08-10,3.1202993704614355
2016-08-11,3.158185774225396
2016-08-12,3.1215978951468757
2016-08-13,3.041058672953728
2016-08-14,2.8551368740392142
2016-08-15,3.0343696896557515
2016-08-16,2.9788205601414184
2016-08-17,2.843113902656434
2016-08-18,2.944539134933564
2016-08-19,3.0818456757480606
2016-08-20,3.0397678330802496
2016-08-21,2.8025536350609177
2016-08-22,2.953278472875609
2016-08-23,3.0689302758264083
2016-08-24,3.1120425293558522
2016-08-25,3.1333398975999978
2016-08-26,3.1013275733030357
2016-08-27,2.9719798028912288
2016-08-28,2.8181431398655783
2016-08-29,3.0772485808872596
2016-08-30,3.1970118507155476
2016-08-31,3.1816495344702784
2016-09-01,3.140833568818302
2016-09-02,3.162569229215694
2016-09-03,3.0901652555001995
2016-09-04,2.91299485810055
2016-09-05,3.1353737661285583
2016-09-06,3.1968107637872882
2016-09-07,3.153447609812361
2016-09-08,3.1350446077453977
2016-09-09,3.1514148397781643
2016-09-10,2.9683180985448563
2016-09-11,2.634747190681966
2016-09-12,2.8015464090017312
2016-09-13,2.9360038335362297
2016-09-14,3.025741398343184
2016-09-15,3.126945805330627
2016-09-16,3.1962919579715807
2016-09-17,3.084563062027685
2016-09-18,2.8977475223512985
2016-09-19,3.1012248505704756
2016-09-20,3.1329033058446356
2016-09-21,3.1134810573816916
2016-09-22,3.137872408834511
2016-09-23,3.1534803493125088
2016-09-24,2.985229577661649
2016-09-25,2.8097097341280497
2016-09-26,3.0359314032911078
2016-09-27,3.0821000482596146
2016-09-28,3.1058414250179878
2016-09-29,3.0940932152702874
2016-09-30,3.0728647507836087
2016-10-01,2.874359817197114
2016-10-02,2.690482767079939
2016-10-03,2.9820220281242356
2016-10-04,3.0628974951323418
2016-10-05,3.1215952172295673
2016-10-06,3.1203467480344687
2016-10-07,3.1255484117272108
2016-10-08,2.941978419341714
2016-10-09,2.6973467535805664
2016-10-10,3.010111881259723
2016-10-11,3.08680255283626
2016-10-12,3.0869730915533893
2016-10-13,3.0720224297414043
2016-10-14,3.1179856156366905
2016-10-15,3.0469445263872275
2016-10-16,2.828740328480652
2016-10-17,3.115537922253822
2016-10-18,3.1856614363488545
2016-10-19,3.195383492514088
2016-10-20,3.208842240638116
2016-10-21,3.179803177205008
2016-10-22,3.0643391422540898
2016-10-23,2.8429155752861512
2016-10-24,3.0375606029966753
2016-10-25,3.047431719900128
2016-10-26,3.067639492091752
2016-10-27,3.117562170383845
2016-10-28,3.0599434779486616
2016-10-29,2.927065717847557
2016-10-30,2.8012283563919262
2016-10-31,3.060827998941354
2016-11-01,3.1032757510124944
2016-11-02,3.1169370127942497
2016-11-03,3.130591550306076
2016-11-04,3.099483547744706
2016-11-05,2.9815929759420423
2016-11-06,2.8503104603735183
2016-11-07,3.1092107700328646
2016-11-08,3.136275231581179
2016-11-09,3.0923525400996446
2016-11-10,3.0376838396199197
2016-11-11,3.059698974471313
2016-11-12,3.009301436197098
2016-11-13,2.827617359864009
2016-11-14,3.026825263828763
2016-11-15,3.0565389861700467
2016-11-16,3.0896892510934557
2016-11-17,3.1103858235699127
2016-11-18,3.102962149570647
2016-11-19,2.991096782215921
2016-11-20,2.8254748715944826
2016-11-21,3.1109139842012885
2016-11-22,3.1677369843859418
2016-11-23,3.119347752053892
2016-11-24,3.0910007556575896
2016-11-25,3.097817990481605
2016-11-26,3.019850877709211
2016-11-27,2.8505793770090855
2016-11-28,3.0389014324799177
2016-11-29,3.066093466744533
2016-11-30,3.0625274943767278
2016-12-01,3.0412353047173886
2016-12-02,3.0350899198206323
2016-12-03,2.9345888698710474
2016-12-04,2.793796170243365
2016-12-05,3.002479641047472
2016-12-06,3.064728610966829
2016-12-07,3.108200690699755
2016-12-08,3.0379925458880814
2016-12-09,3.0198962409742487
2016-12-10,2.8722406412760493
2016-12-11,2.6410454692998955
2016-12-12,2.8445614602957177
2016-12-13,2.9451124559161794
2016-12-14,3.0688948835674807
2016-12-15,3.029435959248383
2016-12-16,3.086190902500493
2016-12-17,3.04254100617697
2016-12-18,2.8321258019944144
2016-12-19,3.060391254356321
2016-12-20,3.088744440032747
2016-12-21,3.16815859064744
2016-12-22,3.147948231328961
2016-12-23,3.1242014988898976
2016-12-24,2.9705415546641074
2016-12-25,2.7049197587467364
2016-12-26,3.019926077926058
2016-12-27,3.074679282059219
2016-12-28,3.0684554793544656
2016-12-29,3.0290580423130384
2016-12-30,2.966662139895156
2016-12-31,2.767875523980349
2017-01-01,2.4590359588463535
2017-01-02,2.813136002545698
2017-01-03,3.037738014125658
2017-01-04,3.131000178208869
2017-01-05,3.0939152157565197
2017-01-06,3.0573910425126325
2017-01-07,3.0140902025513086
2017-01-08,2.834028971561806
2017-01-09,3.0859748194585257
2017-01-10,3.1403142456444155
2017-01-11,3.152696633174121
2017-01-12,3.11850091001211
2017-01-13,3.0876322599401753
2017-01-14,2.9528875911779338
2017-01-15,2.67000719970648
2017-01-16,2.938233379934322
2017-01-17,3.065843584545366
2017-01-18,3.1144876362730542
2017-01-19,3.077424045537566
2017-01-20,3.0672213311967176
2017-01-21,2.9853610512282387
2017-01-22,2.7411558674612007
2017-01-23,3.045924058857034
2017-01-24,3.1251923446044207
2017-01-25,3.0974480650725322
2017-01-26,3.0558899207644354
2017-01-27,2.9841309260426074
2017-01-28,2.8378679284192816
2017-01-29,2.59460704382626
2017-01-30,2.941943291678182
2017-01-31,3.0488610781809897
2017-02-01,3.0107782867672603
2017-02-02,3.0453651561493738
2017-02-03,3.0397674238923065
2017-02-04,2.9424794943538553
2017-02-05,2.7247868854457016
2017-02-06,2.9815180143680826
2017-02-07,3.0664539578222554
2017-02-08,3.0466479697213114
2017-02-09,3.0655770289874553
2017-02-10,3.0311732401180875
2017-02-11,2.933951548988922
2017-02-12,2.7961612677296275
2017-02-13,3.01337552118561
2017-02-14,2.989327212559621
2017-02-15,2.889782910174713
2017-02-16,2.89156297742958
2017-02-17,2.996258525188372
2017-02-18,2.9720792337936675
2017-02-19,2.8226533569198375
2017-02-20,3.0576622524522934
2017-02-21,3.108434121724162
2017-02-22,3.1338238945567607
2017-02-23,3.1258413025626806
2017-02-24,3.123194001129114
2017-02-25,2.9452465432048296
2017-02-26,2.710197587393212
2017-02-27,3.0412886281958684
2017-02-28,3.1340559083878428
2017-03-01,3.1169797847231844
2017-03-02,3.04628384091779
2017-03-03,3.0419657448104545
2017-03-04,2.989904754634946
2017-03-05,2.8071412743198696
2017-03-06,3.0665377288264515
2017-03-07,3.064084739027987
2017-03-08,3.0856146099601616
2017-03-09,3.1351230814796542
2017-03-10,3.1132609958178072
2017-03-11,3.0320650850465123
2017-03-12,2.860501628090927
2017-03-13,3.112735887422634
2017-03-14,3.1295250788521556
2017-03-15,3.159380936891415
2017-03-16,3.1931036513717443
2017-03-17,3.1245766475290706
2017-03-18,2.9999454401256402
2017-03-19,2.819783917058841
2017-03-20,3.085665323601645
2017-03-21,3.1549088358986817
2017-03-22,3.1735823718822096
2017-03-23,3.1451447695768673
2017-03-24,3.129372837546649
2017-03-25,3.0622360749937525
2017-03-26,2.8088904412310134
2017-03-27,2.975637788758016
2017-03-28,3.031812025599417
2017-03-29,3.1454576485435135
2017-03-30,3.194865199073834
2017-03-31,3.1725252191139663
2017-04-01,3.0608331879523933
2017-04-02,2.798601075670277
2017-04-03,3.073287239277711
2017-04-04,3.155314151703896
2017-04-05,3.168430440349658
2017-04-06,3.154698137719541
2017-04-07,3.0997035651143725
2017-04-08,3.0358561907732935
2017-04-09,2.8030830082229015
2017-04-10,3.0778525028837023
2017-04-11,3.1852066435759907
2017-04-12,3.1753172044562588
2017-04-13,3.136629256909631
2017-04-14,3.004566687881867
2017-04-15,2.9654263185082823
2017-04-16,2.8512520626401177
2017-04-17,3.132623996349811
2017-04-18,3.255370443728704
2017-04-19,3.245014094546113
2017-04-20,3.2554385515699815
2017-04-21,3.173054640398331
2017-04-22,3.0227388657227325
2017-04-23,2.7491420703742664
2017-04-24,2.914468079752167
2017-04-25,3.127830318380672
2017-04-26,3.2079143609044785
2017-04-27,3.1831384635552524
2017-04-28,3.1520296177259164
2017-04-29,3.040911151942729
2017-04-30,2.782018675717473
2017-05-01,2.8983569198500994
2017-05-02,3.0391753910576593
2017-05-03,3.1487008521056574
2017-05-04,3.17333755364199
2017-05-05,3.1884825082403903
2017-05-06,3.060079532958209
2017-05-07,2.8729129313834223
2017-05-08,3.153540690331828
2017-05-09,3.2324742827847914
2017-05-10,3.136232958611872
2017-05-11,3.0399229994195327
2017-05-12,3.0963402250747425
2017-05-13,3.0739477197522445
2017-05-14,2.9171883801309555
2017-05-15,3.1814723580219155
2017-05-16,3.2607409720735454
2017-05-17,3.241038466106232
2017-05-18,3.219397330316671
2017-05-19,3.215048868816194
2017-05-20,3.091077193988044
2017-05-21,2.884022003820088
2017-05-22,3.120513857795575
2017-05-23,3.20348611066734
2017-05-24,3.1488488163281922
2017-05-25,3.0732408856938993
2017-05-26,3.119448207112295
2017-05-27,3.0952021563515744
2017-05-28,2.948667167625863
2017-05-29,3.1491628941218943
2017-05-30,3.2043795402860824
2017-05-31,3.1804639469162135
2017-06-01,3.1042147508899767
2017-06-02,3.170343325103583
2017-06-03,3.103769985552766
2017-06-04,2.9160955101354773
2017-06-05,3.1669183484206336
2017-06-06,3.247162395057585
2017-06-07,3.27770848420684
2017-06-08,3.2340203128196223
2017-06-09,3.2942640508804697
2017-06-10,3.18158832610489
2017-06-11,2.927220684566609
2017-06-12,3.1935015226958177
2017-06-13,3.225848134450541
2017-06-14,3.251423964730881
2017-06-15,3.272018770023411
2017-06-16,3.3069466938800787
2017-06-17,3.184787044467456
2017-06-18,2.904726127852935
2017-06-19,3.1329922934910983
2017-06-20,3.0850884046295466
2017-06-21,2.98750717657513
2017-06-22,2.8947764472003614
2017-06-23,2.7130723920036317
2017-06-24,2.42954399973219
2017-06-25,2.047166064474951
2017-06-26,2.177735397067649
2017-06-27,2.1906119614309167
2017-06-28,2.231273307924405
2017-06-29,2.3632448154022887
2017-06-30,2.4852838311113077
2017-07-01,2.5549025497498854
2017-07-02,2.5500322205449226
2017-07-03,2.9367582049344527
2017-07-04,3.1132222009520922
2017-07-05,3.1239661548258852
2017-07-06,3.068882113411758
2017-07-07,3.0477380277768726
2017-07-08,2.9648820922836543
2017-07-09,2.8500032870756047
2017-07-10,3.1578697687114343
2017-07-11,3.253152321659333
2017-07-12,3.2263200006617665
2017-07-13,3.153822304285478
2017-07-14,3.1573785408535677
2017-07-15,3.0267641742255065
2017-07-16,2.7971692734212485
2017-07-17,3.0381715126290985
2017-07-18,3.1204620576464244
2017-07-19,3.1806377597488544
2017-07-20,3.1517069588128286
2017-07-21,3.0891048418768006
2017-07-22,2.9620151308883362
2017-07-23,2.8085764663526938
2017-07-24,3.074629427624095
2017-07-25,3.0998997661750076
2017-07-26,3.1268796177711944
2017-07-27,3.131581142551043
2017-07-28,3.084928933819829
2017-07-29,2.9839444537548343
2017-07-30,2.849809045186466
2017-07-31,3.086297043788364
2017-08-01,3.130568379850504
2017-08-02,3.1520263771223624
2017-08-03,3.108302717161625
2017-08-04,3.069907814878144
2017-08-05,2.975742017437912
2017-08-06,2.8470479295271414
2017-08-07,3.081837380875273
2017-08-08,3.164773910952087
2017-08-09,3.21867642159616
2017-08-10,3.137084721576706
2017-08-11,3.1318794994875763
2017-08-12,3.0203628658771033
2017-08-13,2.8646413584557324
2017-08-14,3.127951813675376
2017-08-15,3.112645807988416
2017-08-16,3.0141820188304154
2017-08-17,2.8319462597724203
2017-08-18,2.954276029998595
2017-08-19,3.04545862032625
2017-08-20,2.9166994965442647
2017-08-21,3.158468052279381
2017-08-22,3.1381174542105486
2017-08-23,3.2300583172543664
2017-08-24,3.2181627789103247
2017-08-25,3.2164927529407414
2017-08-26,3.1066901620457306
2017-08-27,2.8299913739093125
2017-08-28,3.1050420766262268
2017-08-29,3.1442470761210735
2017-08-30,3.1897183236458173
2017-08-31,3.07436867504387
2017-09-01,2.946126265100953
2017-09-02,2.92052355325928
2017-09-03,2.7958590862003607
2017-09-04,3.1514896745416325
2017-09-05,3.251932738848606
2017-09-06,3.29923904064707
2017-09-07,3.2497635635270643
2017-09-08,3.20609194993642
2017-09-09,3.1807134998512274
2017-09-10,2.948548509081532
2017-09-11,3.1670681162518757
2017-09-12,3.2449198505371295
2017-09-13,3.2861711666247255
2017-09-14,3.2331742245849737
2017-09-15,3.2101888455057175
2017-09-16,3.161238522881831
2017-09-17,2.9540541180091475
2017-09-18,3.225998073660907
2017-09-19,3.2281503069513113
2017-09-20,3.125565201428556
2017-09-21,3.0383175743555038
2017-09-22,3.1150552264686486
2017-09-23,3.1462756018438127
2017-09-24,2.9457281954193673
2017-09-25,3.2409014663471143
2017-09-26,3.264596586315199
2017-09-27,3.2313356982133623
2017-09-28,3.2194213261140345
2017-09-29,3.234656753998079
2017-09-30,3.1897792781866867
2017-10-01,2.9294522567713055
2017-10-02,3.19455409400824
2017-10-03,3.246865567158147
2017-10-04,3.248422015216603
2017-10-05,3.2844077246098125
2017-10-06,3.2711219586654585
2017-10-07,3.209131953891752
2017-10-08,2.945706455556154
2017-10-09,3.1751839622590996
2017-10-10,3.296905148454947
2017-10-11,3.3137457553227563
2017-10-12,3.301006228704487
2017-10-13,3.273338938645901
2017-10-14,3.234080802545571
2017-10-15,3.036727507760627
2017-10-16,3.215110358872942
2017-10-17,3.2656911111500975
2017-10-18,3.2580662881534437
2017-10-19,3.2514691759522707
2017-10-20,3.25999708320331
2017-10-21,3.1470548459015384
2017-10-22,2.970950895757233
2017-10-23,3.2664309437346435
2017-10-24,3.32918489783052
2017-10-25,3.302798646088478
2017-10-26,3.27529243700827
2017-10-27,3.313499956574628
2017-10-28,3.1850211415616436
2017-10-29,2.9633740889392057
2017-10-30,3.264269701664958
2017-10-31,3.284985805262301
2017-11-01,3.299845809580933
2017-11-02,3.311971727887361
2017-11-03,3.294969943196365
2017-11-04,3.1478548495154826
2017-11-05,2.9165210213558606
2017-11-06,3.252904623438466
2017-11-07,3.291736946644572
2017-11-08,3.275170608588068
2017-11-09,3.2311590209783856
2017-11-10,3.1674758958807288
2017-11-11,3.1180552777273722
2017-11-12,2.921426673129194
2017-11-13,3.166600657001842
2017-11-14,3.1873611005997087
2017-11-15,3.207527109442449
2017-11-16,3.213476187284766
2017-11-17,3.1390633176313165
2017-11-18,3.039608213666405
2017-11-19,2.826363019758961
2017-11-20,3.1058775885789847
2017-11-21,3.217194795773287
2017-11-22,3.2444491371125137
2017-11-23,3.187384294364432
2017-11-24,3.100347373823456
2017-11-25,3.016968391615601
2017-11-26,2.8507827768152825
2017-11-27,3.129923000603767
2017-11-28,3.126741880093229
2017-11-29,3.06102439752198
2017-11-30,2.991889934820028
2017-12-01,2.940820724314873
2017-12-02,2.9083575014517744
2017-12-03,2.7953705159593354
2017-12-04,3.161080014282899
2017-12-05,3.228143848692457
2017-12-06,3.27702593509855
2017-12-07,3.31546031099594
2017-12-08,3.2278615120110494
2017-12-09,3.1481380887640396
2017-12-10,2.9443577395499125
2017-12-11,3.184648086254438
2017-12-12,3.161685315210117
2017-12-13,3.1279103076455637
2017-12-14,3.165878839510584
2017-12-15,3.090762384523435
2017-12-16,3.0670312235001274
2017-12-17,2.8743946155813775
2017-12-18,3.059338806789646
2017-12-19,3.1078662564816564
2017-12-20,3.0957699837279877
2017-12-21,3.1443357020157117
2017-12-22,3.0943143096931243
2017-12-23,3.011069860474231
2017-12-24,2.7623668048984644
2017-12-25,2.916379311808752
2017-12-26,3.0807879551118336
2017-12-27,3.1591643117253727
2017-12-28,3.2264941052846896
2017-12-29,3.216919581994953
2017-12-30,3.028028855758479
2017-12-31,2.683476345936296
2018-01-01,2.810670397197714
2018-01-02,3.020686363287268
2018-01-03,3.180952038096722
2018-01-04,3.1944803946806495
2018-01-05,3.12667868085889
2018-01-06,2.9800125607427392
2018-01-07,2.8331654220897504
2018-01-08,3.0909220486264313
2018-01-09,3.1607861197948566
2018-01-10,3.1943546625124197
2018-01-11,3.1916131844732547
2018-01-12,3.1583684957951794
2018-01-13,3.0226679570820334
2018-01-14,2.814006192120797
2018-01-15,3.038765018826678
2018-01-16,3.118107933583926
2018-01-17,3.1724041235325213
2018-01-18,3.154767499458331
2018-01-19,3.091452636499003
2018-01-20,2.983453755346592
2018-01-21,2.794271342092146
2018-01-22,3.0208913401039914
2018-01-23,3.133155031643164
2018-01-24,3.188128359838632
2018-01-25,3.1841343474739845
2018-01-26,3.165618515273594
2018-01-27,3.0260130054718153
2018-01-28,2.8042499276447854
2018-01-29,3.060078653712149
2018-01-30,3.205371848379316
2018-01-31,3.1964903939813527
2018-02-01,3.0977558256656272
2018-02-02,3.1186186743639017
2018-02-03,3.00787657873957
2018-02-04,2.7746844588376764
2018-02-05,3.002174972332183
2018-02-06,3.1096753969381936
2018-02-07,3.206575592721637
2018-02-08,3.1944335848192953
2018-02-09,3.182240938588312
2018-02-10,3.018103204214068
2018-02-11,2.847187615378297
2018-02-12,3.2157786404361395
2018-02-13,3.243602047077413
2018-02-14,3.1625839908752087
2018-02-15,3.0271600673654553
2018-02-16,3.002611394045066
2018-02-17,2.9884633353670225
2018-02-18,2.8624811012805083
2018-02-19,3.1815343661118494
2018-02-20,3.2005891504893857
2018-02-21,3.2150990002167212
2018-02-22,3.223103808506596
2018-02-23,3.1911402400611046
2018-02-24,3.119187129348648
2018-02-25,2.8892340864972317
2018-02-26,3.133407709247102
2018-02-27,3.219582230404097
2018-02-28,3.2600101145030425
2018-03-01,3.2692059986030504
2018-03-02,3.1983498965093236
2018-03-03,3.096714940237327
2018-03-04,2.9456640347202914
2018-03-05,3.241573939486658
2018-03-06,3.3070253229370867
2018-03-07,3.239830282111838
2018-03-08,3.2404714759417605
2018-03-09,3.284479648575268
2018-03-10,3.1779551340206766
2018-03-11,2.9853061474879086
2018-03-12,3.240193920716675
2018-03-13,3.307886892485082
2018-03-14,3.3173086762282313
2018-03-15,3.3112589518317295
2018-03-16,3.2524208533850594
2018-03-17,3.0230990941539195
2018-03-18,2.852802848536341
2018-03-19,3.2195683695020922
2018-03-20,3.3159689325589676
2018-03-21,3.3300421228618
2018-03-22,3.2959990534341577
2018-03-23,3.2611700247938837
2018-03-24,3.144347990384795
2018-03-25,2.975285088398536
2018-03-26,3.2187058796983354
2018-03-27,3.2271955728107815
2018-03-28,3.260668212600765
2018-03-29,3.245240191108678
2018-03-30,3.1804347051083655
2018-03-31,3.0881173745669885
2018-04-01,2.958245046700784
2018-04-02,3.2174696393314925
2018-04-03,3.2796445171237627
2018-04-04,3.353517182852631
2018-04-05,3.385149676691264
2018-04-06,3.3683942184179636
2018-04-07,3.241111598744284
2018-04-08,3.0846692554166757
2018-04-09,3.3414403557572525
2018-04-10,3.3969655879515614
2018-04-11,3.4182803372861894
2018-04-12,3.370024931093251
2018-04-13,3.350114033243365
2018-04-14,3.1941785635375535
2018-04-15,3.0545493559592414
2018-04-16,3.3475662462759925
2018-04-17,3.352458067689863
2018-04-18,3.3873666115811396
2018-04-19,3.3643306783095315
2018-04-20,3.395693323297372
2018-04-21,3.2569794262779674
2018-04-22,3.0618832753909744
2018-04-23,3.3463654082414496
2018-04-24,3.3452755888719263
2018-04-25,3.452123645036835
2018-04-26,3.401609132514019
2018-04-27,3.321908023845526
2018-04-28,3.2108494346267014
2018-04-29,2.999691759412626
2018-04-30,3.2135275959973866
2018-05-01,3.1085083534866786
2018-05-02,3.2144445467788834
2018-05-03,3.311107040730922
2018-05-04,3.3373952241169333
2018-05-05,3.301919745102521
2018-05-06,3.092718474404131
2018-05-07,3.409711836582113
2018-05-08,3.448108733294325
2018-05-09,3.4200499065841607
2018-05-10,3.2850675937744698
2018-05-11,3.2025011930049807
2018-05-12,3.24037971124364
2018-05-13,3.1173636691012994
2018-05-14,3.4166048981520345
2018-05-15,3.448139018417016
2018-05-16,3.4505362306711023
2018-05-17,3.4236364600853104
2018-05-18,3.3890415745860762
2018-05-19,3.329079547676318
2018-05-20,3.147292902455642
2018-05-21,3.454409039261267
2018-05-22,3.493531513052581
2018-05-23,3.494087820030534
2018-05-24,3.447596445229661
2018-05-25,3.3880994044726545
2018-05-26,3.3114576343954853
2018-05-27,3.1182383226529486
2018-05-28,3.387696295522771
2018-05-29,3.3532025367445657
2018-05-30,3.330359384838534
2018-05-31,3.2687780955347128
2018-06-01,3.172594779825331
2018-06-02,3.1598157513643663
2018-06-03,3.062154975047326
2018-06-04,3.418868824083071
2018-06-05,3.4468496024318727
2018-06-06,3.4442397173263317
2018-06-07,3.4566678281863075
2018-06-08,3.398855981541348
2018-06-09,3.3162150276910145
2018-06-10,3.017595349013519
2018-06-11,3.1644710439333235
2018-06-12,3.0540158601899616
2018-06-13,2.7816860678818465
2018-06-14,2.554380605905179
2018-06-15,2.4367805531080395
2018-06-16,2.4042356154048847
